user_id,division,date,sessions,tokens_used,tasks_completed
user_420,Finance,2025-01-20,3,1550,3
user_420,Finance,2025-01-21,2,1161,1
user_420,Finance,2025-01-27,4,2153,4
user_420,Finance,2025-02-03,4,1521,4
user_420,Finance,2025-02-04,1,792,0
user_420,Finance,2025-02-05,3,869,2
user_420,Finance,2025-02-07,2,1102,0
user_420,Finance,2025-02-10,5,1701,3
user_420,Finance,2025-02-11,8,539,6
user_420,Finance,2025-02-12,5,1627,3
user_420,Finance,2025-02-15,3,1015,2
user_420,Finance,2025-02-17,2,1502,1
user_420,Finance,2025-02-20,5,2160,2
user_420,Finance,2025-02-21,3,1829,2
user_420,Finance,2025-02-22,5,1584,3
user_420,Finance,2025-02-26,5,848,3
user_420,Finance,2025-02-28,3,2054,3
user_420,Finance,2025-03-03,4,1545,3
user_420,Finance,2025-03-04,4,1731,3
user_420,Finance,2025-03-05,1,1810,1
user_420,Finance,2025-03-08,3,1205,2
user_420,Finance,2025-03-09,2,2219,2
user_420,Finance,2025-03-18,4,2364,1
user_420,Finance,2025-03-19,3,962,2
user_420,Finance,2025-03-20,1,1196,0
user_420,Finance,2025-03-22,3,1846,3
user_420,Finance,2025-03-24,2,711,2
user_420,Finance,2025-03-27,2,1500,0
user_421,Finance,2025-01-23,3,2011,2
user_421,Finance,2025-02-17,5,563,4
user_421,Finance,2025-02-21,2,1461,2
user_422,Operations,2025-01-03,5,1334,4
user_422,Operations,2025-01-17,3,844,3
user_422,Operations,2025-02-02,3,1187,2
user_422,Operations,2025-02-16,4,1956,3
user_422,Operations,2025-02-20,3,1826,2
user_422,Operations,2025-02-24,2,1578,2
user_422,Operations,2025-03-06,6,1956,3
user_422,Operations,2025-03-17,3,1853,1
user_423,Marketing,2025-01-02,6,2021,3
user_423,Marketing,2025-01-03,2,1712,2
user_423,Marketing,2025-01-12,2,1267,1
user_423,Marketing,2025-01-14,1,1144,0
user_423,Marketing,2025-01-15,2,1017,1
user_423,Marketing,2025-01-16,4,1542,4
user_423,Marketing,2025-01-21,2,1919,1
user_423,Marketing,2025-01-25,6,827,4
user_423,Marketing,2025-01-27,2,2100,1
user_423,Marketing,2025-02-03,5,1025,3
user_423,Marketing,2025-02-12,3,1386,2
user_423,Marketing,2025-02-15,2,1302,1
user_423,Marketing,2025-02-18,2,1012,1
user_423,Marketing,2025-02-20,4,827,3
user_423,Marketing,2025-02-24,4,1598,4
user_423,Marketing,2025-03-01,2,767,1
user_423,Marketing,2025-03-02,4,1570,2
user_423,Marketing,2025-03-04,3,1181,2
user_423,Marketing,2025-03-05,2,1760,2
user_423,Marketing,2025-03-07,4,1740,3
user_423,Marketing,2025-03-11,6,1206,5
user_423,Marketing,2025-03-16,4,1010,3
user_423,Marketing,2025-03-17,3,1578,2
user_423,Marketing,2025-03-21,2,1782,1
user_423,Marketing,2025-03-22,2,1721,0
user_423,Marketing,2025-03-24,2,1096,2
user_423,Marketing,2025-03-27,2,1725,2
user_423,Marketing,2025-03-30,4,847,3
user_424,HR,2025-01-02,1,1243,1
user_424,HR,2025-01-12,4,1785,3
user_424,HR,2025-01-17,2,790,2
user_424,HR,2025-01-21,6,1355,5
user_424,HR,2025-01-30,2,1548,2
user_424,HR,2025-01-31,2,1285,2
user_424,HR,2025-02-06,1,1428,0
user_424,HR,2025-02-14,2,1217,2
user_424,HR,2025-02-18,3,2006,3
user_424,HR,2025-02-19,3,746,2
user_424,HR,2025-03-03,4,1514,3
user_424,HR,2025-03-16,3,1764,3
user_424,HR,2025-03-21,2,893,1
user_424,HR,2025-03-25,5,2650,5
user_424,HR,2025-03-28,5,660,4
user_425,Engineering,2025-01-01,5,1361,4
user_425,Engineering,2025-01-02,3,1261,3
user_425,Engineering,2025-01-04,4,1015,3
user_425,Engineering,2025-01-06,3,1710,2
user_425,Engineering,2025-01-09,2,705,1
user_425,Engineering,2025-01-10,3,2714,3
user_425,Engineering,2025-01-11,3,1674,2
user_425,Engineering,2025-01-14,3,931,3
user_425,Engineering,2025-01-15,3,1718,1
user_425,Engineering,2025-01-18,4,1820,3
user_425,Engineering,2025-01-20,3,1469,1
user_425,Engineering,2025-01-22,1,481,1
user_425,Engineering,2025-01-24,2,1290,2
user_425,Engineering,2025-01-28,2,946,0
user_425,Engineering,2025-01-30,4,1297,3
user_425,Engineering,2025-02-02,1,2069,0
user_425,Engineering,2025-02-03,5,1486,4
user_425,Engineering,2025-02-05,3,1967,3
user_425,Engineering,2025-02-13,3,1148,2
user_425,Engineering,2025-02-14,5,1318,5
user_425,Engineering,2025-02-17,2,715,1
user_425,Engineering,2025-02-18,3,1004,1
user_425,Engineering,2025-02-19,3,1347,1
user_425,Engineering,2025-02-22,1,963,1
user_425,Engineering,2025-02-25,2,364,2
user_425,Engineering,2025-02-26,2,1156,1
user_425,Engineering,2025-03-03,1,1439,0
user_425,Engineering,2025-03-04,1,1419,1
user_425,Engineering,2025-03-06,3,780,3
user_425,Engineering,2025-03-07,3,2429,2
user_425,Engineering,2025-03-10,4,2319,1
user_425,Engineering,2025-03-12,3,2608,2
user_425,Engineering,2025-03-14,1,2097,0
user_425,Engineering,2025-03-15,3,1327,1
user_425,Engineering,2025-03-16,2,878,2
user_425,Engineering,2025-03-18,3,2086,2
user_425,Engineering,2025-03-19,5,2191,4
user_425,Engineering,2025-03-20,6,776,2
user_425,Engineering,2025-03-26,3,1004,3
user_426,Engineering,2025-01-02,2,1235,1
user_426,Engineering,2025-01-06,2,1433,2
user_426,Engineering,2025-01-08,2,1168,1
user_426,Engineering,2025-01-21,3,2121,2
user_426,Engineering,2025-01-24,3,1452,1
user_426,Engineering,2025-01-25,2,722,2
user_426,Engineering,2025-01-29,2,234,1
user_426,Engineering,2025-02-01,3,2134,2
user_426,Engineering,2025-02-02,2,1683,1
user_426,Engineering,2025-02-03,2,2266,1
user_426,Engineering,2025-02-05,4,1662,3
user_426,Engineering,2025-02-06,7,1107,6
user_426,Engineering,2025-02-09,4,1063,3
user_426,Engineering,2025-02-17,3,1021,2
user_426,Engineering,2025-02-18,5,795,4
user_426,Engineering,2025-02-20,3,1481,2
user_426,Engineering,2025-03-13,4,1170,4
user_426,Engineering,2025-03-14,3,1948,2
user_426,Engineering,2025-03-17,1,1650,1
user_426,Engineering,2025-03-20,2,1538,1
user_426,Engineering,2025-03-24,5,1851,4
user_426,Engineering,2025-03-25,1,863,0
user_426,Engineering,2025-03-26,3,1597,1
user_426,Engineering,2025-03-28,4,2341,3
user_426,Engineering,2025-03-29,1,1401,1
user_426,Engineering,2025-03-30,3,1518,3
user_426,Engineering,2025-03-31,3,1129,2
user_427,Marketing,2025-01-03,1,1209,0
user_427,Marketing,2025-01-06,2,1529,1
user_427,Marketing,2025-01-08,2,2055,2
user_427,Marketing,2025-01-09,2,1007,1
user_427,Marketing,2025-01-11,4,1077,1
user_427,Marketing,2025-01-14,4,1793,3
user_427,Marketing,2025-01-16,3,709,2
user_427,Marketing,2025-01-19,4,1213,3
user_427,Marketing,2025-01-21,3,1879,2
user_427,Marketing,2025-01-22,3,909,2
user_427,Marketing,2025-01-24,2,1808,1
user_427,Marketing,2025-01-27,8,1039,4
user_427,Marketing,2025-01-28,4,1677,2
user_427,Marketing,2025-02-02,2,2005,2
user_427,Marketing,2025-02-03,2,700,2
user_427,Marketing,2025-02-04,6,1794,3
user_427,Marketing,2025-02-07,1,1626,1
user_427,Marketing,2025-02-08,5,1054,5
user_427,Marketing,2025-02-09,4,2289,4
user_427,Marketing,2025-02-17,2,2598,0
user_427,Marketing,2025-02-18,5,958,3
user_427,Marketing,2025-02-19,2,1849,1
user_427,Marketing,2025-02-22,3,1810,3
user_427,Marketing,2025-02-23,3,1220,3
user_427,Marketing,2025-02-24,4,1569,3
user_427,Marketing,2025-02-25,2,1364,1
user_427,Marketing,2025-03-01,2,2777,2
user_427,Marketing,2025-03-06,1,1623,1
user_427,Marketing,2025-03-07,1,648,1
user_427,Marketing,2025-03-08,2,1024,1
user_427,Marketing,2025-03-09,2,855,2
user_427,Marketing,2025-03-11,3,1802,2
user_427,Marketing,2025-03-13,2,1216,0
user_427,Marketing,2025-03-15,6,1215,6
user_427,Marketing,2025-03-18,3,2491,0
user_427,Marketing,2025-03-19,3,1410,3
user_427,Marketing,2025-03-20,2,1544,0
user_427,Marketing,2025-03-21,4,965,2
user_427,Marketing,2025-03-25,3,517,3
user_427,Marketing,2025-03-27,1,1995,1
user_427,Marketing,2025-03-29,3,1695,2
user_427,Marketing,2025-03-30,3,606,0
user_428,HR,2025-01-04,1,1357,0
user_428,HR,2025-01-05,3,668,2
user_428,HR,2025-01-06,3,2273,3
user_428,HR,2025-01-09,4,1228,2
user_428,HR,2025-01-10,4,1513,2
user_428,HR,2025-01-12,1,1184,1
user_428,HR,2025-01-15,4,1192,1
user_428,HR,2025-01-16,2,2278,2
user_428,HR,2025-01-18,4,1107,4
user_428,HR,2025-01-19,1,1525,1
user_428,HR,2025-01-20,3,1672,3
user_428,HR,2025-01-21,4,241,2
user_428,HR,2025-01-26,1,1990,0
user_428,HR,2025-01-28,3,940,2
user_428,HR,2025-02-03,1,1541,1
user_428,HR,2025-02-04,3,758,2
user_428,HR,2025-02-05,5,1598,3
user_428,HR,2025-02-09,5,1431,3
user_428,HR,2025-02-10,2,1567,0
user_428,HR,2025-02-11,6,1854,5
user_428,HR,2025-02-14,7,1598,5
user_428,HR,2025-02-16,2,1832,2
user_428,HR,2025-02-17,2,821,0
user_428,HR,2025-02-19,3,2111,2
user_428,HR,2025-02-20,3,1719,2
user_428,HR,2025-02-21,4,1004,1
user_428,HR,2025-02-22,4,2175,3
user_428,HR,2025-02-24,1,1481,1
user_428,HR,2025-03-03,1,1916,1
user_428,HR,2025-03-06,5,1157,3
user_428,HR,2025-03-11,3,1166,2
user_428,HR,2025-03-17,1,1175,0
user_428,HR,2025-03-19,4,2181,3
user_428,HR,2025-03-21,2,1624,1
user_428,HR,2025-03-23,2,1048,2
user_428,HR,2025-03-30,2,1772,1
user_428,HR,2025-03-31,5,1465,5
user_429,Operations,2025-01-01,2,1616,2
user_429,Operations,2025-01-04,5,1238,3
user_429,Operations,2025-01-13,4,1395,3
user_429,Operations,2025-01-15,2,1197,2
user_429,Operations,2025-01-16,3,1475,2
user_429,Operations,2025-01-17,2,1926,1
user_429,Operations,2025-01-18,2,1431,2
user_429,Operations,2025-01-19,4,864,4
user_429,Operations,2025-01-21,5,1179,5
user_429,Operations,2025-01-22,5,1050,4
user_429,Operations,2025-01-25,1,1038,0
user_429,Operations,2025-01-26,2,1661,1
user_429,Operations,2025-01-27,3,1361,1
user_429,Operations,2025-01-28,2,1723,0
user_429,Operations,2025-02-04,5,1533,4
user_429,Operations,2025-02-05,1,980,1
user_429,Operations,2025-02-06,2,1663,2
user_429,Operations,2025-02-10,1,1098,1
user_429,Operations,2025-02-13,5,1301,3
user_429,Operations,2025-02-14,4,2732,4
user_429,Operations,2025-02-15,3,1677,3
user_429,Operations,2025-02-16,2,2189,2
user_429,Operations,2025-02-17,4,1036,2
user_429,Operations,2025-02-20,5,1499,4
user_429,Operations,2025-02-21,5,1641,2
user_429,Operations,2025-02-22,1,2454,1
user_429,Operations,2025-02-25,4,852,3
user_429,Operations,2025-02-27,2,1833,1
user_429,Operations,2025-03-03,3,1924,2
user_429,Operations,2025-03-04,4,1297,3
user_429,Operations,2025-03-07,5,337,4
user_429,Operations,2025-03-10,3,1709,3
user_429,Operations,2025-03-13,4,519,3
user_429,Operations,2025-03-15,3,1366,2
user_429,Operations,2025-03-17,3,1747,2
user_429,Operations,2025-03-19,2,1302,1
user_429,Operations,2025-03-20,1,2128,1
user_429,Operations,2025-03-21,3,2220,3
user_429,Operations,2025-03-23,4,2092,2
user_429,Operations,2025-03-24,3,562,1
user_429,Operations,2025-03-26,3,1472,1
user_429,Operations,2025-03-29,4,1857,3
user_430,Engineering,2025-01-20,1,1553,1
user_430,Engineering,2025-01-24,1,1532,1
user_430,Engineering,2025-01-31,3,1167,2
user_430,Engineering,2025-02-08,1,1514,1
user_430,Engineering,2025-02-11,6,2254,3
user_430,Engineering,2025-02-12,1,1828,1
user_430,Engineering,2025-02-13,1,867,0
user_430,Engineering,2025-02-16,5,1345,4
user_430,Engineering,2025-03-11,5,1128,2
user_430,Engineering,2025-03-12,5,1709,3
user_430,Engineering,2025-03-14,1,2391,1
user_430,Engineering,2025-03-19,1,713,1
user_430,Engineering,2025-03-28,2,988,1
user_430,Engineering,2025-03-29,5,1126,4
user_431,HR,2025-01-04,2,2080,1
user_431,HR,2025-01-06,1,1519,0
user_431,HR,2025-01-07,4,830,3
user_431,HR,2025-01-10,4,1021,3
user_431,HR,2025-01-14,4,1454,2
user_431,HR,2025-01-15,3,2147,2
user_431,HR,2025-01-16,4,1792,1
user_431,HR,2025-01-20,3,1815,2
user_431,HR,2025-01-22,3,1501,2
user_431,HR,2025-01-24,4,1796,2
user_431,HR,2025-01-29,1,681,1
user_431,HR,2025-02-02,3,1398,2
user_431,HR,2025-02-05,5,2073,3
user_431,HR,2025-02-06,2,1519,2
user_431,HR,2025-02-07,5,1308,4
user_431,HR,2025-02-10,5,1189,4
user_431,HR,2025-02-16,4,1883,3
user_431,HR,2025-02-17,2,962,2
user_431,HR,2025-02-19,1,2204,1
user_431,HR,2025-02-20,4,759,4
user_431,HR,2025-02-22,4,1572,4
user_431,HR,2025-02-25,3,524,3
user_431,HR,2025-03-01,4,2327,4
user_431,HR,2025-03-02,2,1740,1
user_431,HR,2025-03-07,3,1427,2
user_431,HR,2025-03-08,2,1442,2
user_431,HR,2025-03-13,4,699,3
user_431,HR,2025-03-14,2,1731,2
user_431,HR,2025-03-15,5,1621,4
user_431,HR,2025-03-17,3,2608,2
user_431,HR,2025-03-18,2,809,0
user_431,HR,2025-03-19,1,1804,1
user_431,HR,2025-03-25,2,1460,1
user_431,HR,2025-03-26,3,1910,3
user_431,HR,2025-03-27,5,1710,3
user_431,HR,2025-03-28,2,638,2
user_431,HR,2025-03-31,4,1265,3
user_432,Operations,2025-01-03,8,1312,8
user_432,Operations,2025-01-04,3,1004,1
user_432,Operations,2025-01-17,4,1676,2
user_432,Operations,2025-01-23,2,968,1
user_432,Operations,2025-01-30,4,2382,4
user_432,Operations,2025-02-01,1,1033,1
user_432,Operations,2025-02-08,4,2054,2
user_432,Operations,2025-02-14,2,1012,1
user_432,Operations,2025-03-04,3,632,2
user_432,Operations,2025-03-07,4,1673,2
user_432,Operations,2025-03-09,2,2090,1
user_432,Operations,2025-03-14,4,1348,2
user_432,Operations,2025-03-16,4,1397,3
user_432,Operations,2025-03-19,2,1712,0
user_432,Operations,2025-03-24,2,1771,2
user_433,Operations,2025-01-01,3,955,3
user_433,Operations,2025-01-02,4,1077,2
user_433,Operations,2025-01-03,1,1714,0
user_433,Operations,2025-01-04,2,1100,1
user_433,Operations,2025-01-05,3,1315,2
user_433,Operations,2025-01-06,3,2011,1
user_433,Operations,2025-01-09,4,1201,4
user_433,Operations,2025-01-10,1,1524,1
user_433,Operations,2025-01-11,1,2207,1
user_433,Operations,2025-01-13,3,1575,2
user_433,Operations,2025-01-14,7,1872,4
user_433,Operations,2025-01-17,3,1329,1
user_433,Operations,2025-01-18,2,1707,1
user_433,Operations,2025-01-21,3,1678,3
user_433,Operations,2025-01-22,1,1315,1
user_433,Operations,2025-01-24,1,417,1
user_433,Operations,2025-01-28,3,1315,3
user_433,Operations,2025-01-30,5,1074,4
user_433,Operations,2025-02-01,1,1425,1
user_433,Operations,2025-02-02,4,1835,4
user_433,Operations,2025-02-03,3,1990,2
user_433,Operations,2025-02-04,2,1365,1
user_433,Operations,2025-02-05,2,1684,1
user_433,Operations,2025-02-06,5,1026,5
user_433,Operations,2025-02-08,1,1494,1
user_433,Operations,2025-02-09,2,2074,2
user_433,Operations,2025-02-11,3,2548,3
user_433,Operations,2025-02-14,2,1708,2
user_433,Operations,2025-02-15,3,1794,2
user_433,Operations,2025-02-16,2,1370,1
user_433,Operations,2025-02-17,3,1611,3
user_433,Operations,2025-02-21,3,2067,2
user_433,Operations,2025-02-23,1,1869,0
user_433,Operations,2025-02-25,4,1800,3
user_433,Operations,2025-02-27,6,2380,5
user_433,Operations,2025-03-01,4,1972,3
user_433,Operations,2025-03-02,3,724,1
user_433,Operations,2025-03-05,3,2140,2
user_433,Operations,2025-03-08,2,2639,0
user_433,Operations,2025-03-09,2,1324,1
user_433,Operations,2025-03-10,3,1548,2
user_433,Operations,2025-03-11,3,494,3
user_433,Operations,2025-03-12,2,2222,1
user_433,Operations,2025-03-13,1,1517,0
user_433,Operations,2025-03-14,1,2129,1
user_433,Operations,2025-03-15,3,977,3
user_433,Operations,2025-03-16,2,1015,2
user_433,Operations,2025-03-17,3,909,2
user_433,Operations,2025-03-18,3,559,3
user_433,Operations,2025-03-19,2,1020,2
user_433,Operations,2025-03-20,5,1713,5
user_433,Operations,2025-03-21,2,1589,2
user_433,Operations,2025-03-22,1,1261,1
user_433,Operations,2025-03-25,1,1649,0
user_433,Operations,2025-03-27,4,2026,3
user_434,Engineering,2025-01-02,3,1362,2
user_434,Engineering,2025-01-03,3,1629,2
user_434,Engineering,2025-01-05,2,1936,2
user_434,Engineering,2025-01-07,4,1754,3
user_434,Engineering,2025-01-08,3,1267,3
user_434,Engineering,2025-01-09,2,1863,0
user_434,Engineering,2025-01-10,2,935,1
user_434,Engineering,2025-01-11,1,1471,0
user_434,Engineering,2025-01-12,2,1135,1
user_434,Engineering,2025-01-13,1,1656,1
user_434,Engineering,2025-01-14,5,2014,4
user_434,Engineering,2025-01-15,2,1936,2
user_434,Engineering,2025-01-17,4,1167,3
user_434,Engineering,2025-01-18,3,2533,2
user_434,Engineering,2025-01-19,2,407,2
user_434,Engineering,2025-01-21,4,2177,2
user_434,Engineering,2025-01-23,4,1923,1
user_434,Engineering,2025-01-26,2,1149,2
user_434,Engineering,2025-01-27,5,1934,2
user_434,Engineering,2025-01-28,3,1762,2
user_434,Engineering,2025-01-30,2,1486,2
user_434,Engineering,2025-01-31,2,1842,1
user_434,Engineering,2025-02-01,2,1451,2
user_434,Engineering,2025-02-06,3,1663,3
user_434,Engineering,2025-02-07,9,1437,6
user_434,Engineering,2025-02-08,5,2316,5
user_434,Engineering,2025-02-12,4,1212,3
user_434,Engineering,2025-02-17,3,1580,2
user_434,Engineering,2025-02-18,1,2506,0
user_434,Engineering,2025-02-22,3,1984,1
user_434,Engineering,2025-02-24,2,1804,2
user_434,Engineering,2025-02-26,2,740,2
user_434,Engineering,2025-03-01,2,1297,1
user_434,Engineering,2025-03-02,3,1704,0
user_434,Engineering,2025-03-04,3,2949,1
user_434,Engineering,2025-03-05,4,1637,4
user_434,Engineering,2025-03-06,2,1146,1
user_434,Engineering,2025-03-07,2,1732,1
user_434,Engineering,2025-03-10,1,1249,1
user_434,Engineering,2025-03-11,5,1278,5
user_434,Engineering,2025-03-12,2,865,2
user_434,Engineering,2025-03-14,6,1507,4
user_434,Engineering,2025-03-16,4,1840,2
user_434,Engineering,2025-03-18,2,929,1
user_434,Engineering,2025-03-19,3,959,3
user_434,Engineering,2025-03-20,4,1105,4
user_434,Engineering,2025-03-22,3,1773,2
user_434,Engineering,2025-03-23,2,1831,1
user_434,Engineering,2025-03-24,1,869,0
user_434,Engineering,2025-03-29,2,912,2
user_434,Engineering,2025-03-31,1,923,1
user_435,Marketing,2025-01-08,5,1704,3
user_435,Marketing,2025-01-22,2,1726,2
user_435,Marketing,2025-01-28,4,1835,4
user_435,Marketing,2025-02-02,3,993,1
user_435,Marketing,2025-02-04,4,2130,0
user_435,Marketing,2025-02-06,3,2259,2
user_435,Marketing,2025-03-05,3,1821,2
user_435,Marketing,2025-03-27,6,1030,5
user_436,Sales,2025-01-01,4,925,3
user_436,Sales,2025-01-02,5,975,3
user_436,Sales,2025-01-03,5,1387,4
user_436,Sales,2025-01-04,5,1207,3
user_436,Sales,2025-01-05,2,3276,1
user_436,Sales,2025-01-06,2,1528,1
user_436,Sales,2025-01-07,3,1234,1
user_436,Sales,2025-01-08,4,850,1
user_436,Sales,2025-01-09,4,698,4
user_436,Sales,2025-01-10,6,620,6
user_436,Sales,2025-01-11,1,906,1
user_436,Sales,2025-01-12,3,1480,0
user_436,Sales,2025-01-13,2,1519,2
user_436,Sales,2025-01-14,3,946,3
user_436,Sales,2025-01-15,5,2379,4
user_436,Sales,2025-01-16,6,1805,4
user_436,Sales,2025-01-17,3,1835,1
user_436,Sales,2025-01-18,2,1632,1
user_436,Sales,2025-01-19,6,1042,4
user_436,Sales,2025-01-20,5,1718,4
user_436,Sales,2025-01-21,4,100,4
user_436,Sales,2025-01-22,3,1285,1
user_436,Sales,2025-01-23,5,1564,4
user_436,Sales,2025-01-24,3,1599,1
user_436,Sales,2025-01-25,3,1691,1
user_436,Sales,2025-01-26,4,1907,4
user_436,Sales,2025-01-27,3,1382,1
user_436,Sales,2025-01-28,2,1761,1
user_436,Sales,2025-01-29,2,2130,2
user_436,Sales,2025-01-30,4,1836,2
user_436,Sales,2025-01-31,1,1537,1
user_436,Sales,2025-02-01,2,875,2
user_436,Sales,2025-02-02,3,2388,3
user_436,Sales,2025-02-03,3,1929,2
user_436,Sales,2025-02-04,5,1552,3
user_436,Sales,2025-02-06,2,2548,1
user_436,Sales,2025-02-07,3,1532,2
user_436,Sales,2025-02-09,4,1371,3
user_436,Sales,2025-02-10,4,1429,3
user_436,Sales,2025-02-11,1,1428,1
user_436,Sales,2025-02-13,3,1539,2
user_436,Sales,2025-02-14,3,934,2
user_436,Sales,2025-02-15,3,1700,2
user_436,Sales,2025-02-16,3,1405,1
user_436,Sales,2025-02-17,4,932,3
user_436,Sales,2025-02-18,3,1087,3
user_436,Sales,2025-02-20,3,1648,2
user_436,Sales,2025-02-21,3,1088,2
user_436,Sales,2025-02-23,5,1216,5
user_436,Sales,2025-02-24,4,1330,4
user_436,Sales,2025-02-26,4,1897,4
user_436,Sales,2025-02-27,2,959,0
user_436,Sales,2025-02-28,2,1220,1
user_436,Sales,2025-03-01,2,1361,2
user_436,Sales,2025-03-03,3,1159,2
user_436,Sales,2025-03-04,3,1777,2
user_436,Sales,2025-03-05,3,2054,3
user_436,Sales,2025-03-07,2,1056,1
user_436,Sales,2025-03-08,2,2289,1
user_436,Sales,2025-03-09,3,1951,2
user_436,Sales,2025-03-10,1,1433,1
user_436,Sales,2025-03-11,2,1400,2
user_436,Sales,2025-03-12,2,2172,2
user_436,Sales,2025-03-13,3,2041,2
user_436,Sales,2025-03-15,3,1833,3
user_436,Sales,2025-03-16,2,865,1
user_436,Sales,2025-03-17,5,1367,4
user_436,Sales,2025-03-18,3,1129,3
user_436,Sales,2025-03-19,1,1643,1
user_436,Sales,2025-03-20,1,1677,1
user_436,Sales,2025-03-21,2,1701,1
user_436,Sales,2025-03-24,4,2400,0
user_436,Sales,2025-03-25,3,2365,3
user_436,Sales,2025-03-26,3,1414,1
user_436,Sales,2025-03-27,3,879,2
user_436,Sales,2025-03-28,4,1365,3
user_436,Sales,2025-03-29,2,1654,1
user_436,Sales,2025-03-30,4,1523,4
user_437,Engineering,2025-01-01,2,1175,1
user_437,Engineering,2025-01-03,5,1629,2
user_437,Engineering,2025-01-10,2,1093,1
user_437,Engineering,2025-01-11,2,1986,1
user_437,Engineering,2025-01-12,6,934,5
user_437,Engineering,2025-01-16,6,2213,5
user_437,Engineering,2025-01-17,6,2034,6
user_437,Engineering,2025-01-18,3,2469,2
user_437,Engineering,2025-01-19,2,1802,1
user_437,Engineering,2025-01-22,3,1464,2
user_437,Engineering,2025-01-23,1,1217,1
user_437,Engineering,2025-01-26,3,2699,1
user_437,Engineering,2025-01-28,5,1036,3
user_437,Engineering,2025-01-29,3,1643,1
user_437,Engineering,2025-01-31,1,1789,1
user_437,Engineering,2025-02-04,2,1748,2
user_437,Engineering,2025-02-09,5,1446,3
user_437,Engineering,2025-02-16,2,1751,1
user_437,Engineering,2025-02-17,6,1399,6
user_437,Engineering,2025-02-22,2,1767,1
user_437,Engineering,2025-02-23,3,1899,3
user_437,Engineering,2025-02-26,2,2492,2
user_437,Engineering,2025-02-27,1,2122,1
user_437,Engineering,2025-03-06,5,2290,4
user_437,Engineering,2025-03-07,2,2572,1
user_437,Engineering,2025-03-09,3,2560,3
user_437,Engineering,2025-03-17,3,1291,1
user_437,Engineering,2025-03-18,4,928,3
user_437,Engineering,2025-03-23,5,1922,4
user_437,Engineering,2025-03-24,3,2500,2
user_437,Engineering,2025-03-27,7,1451,6
user_437,Engineering,2025-03-28,4,651,4
user_437,Engineering,2025-03-29,4,1756,1
user_438,Finance,2025-01-05,5,1734,4
user_438,Finance,2025-01-07,3,875,3
user_438,Finance,2025-01-09,3,1192,1
user_438,Finance,2025-01-10,3,2191,2
user_438,Finance,2025-01-11,3,926,2
user_438,Finance,2025-01-12,3,962,3
user_438,Finance,2025-01-13,3,1157,1
user_438,Finance,2025-01-14,3,1757,1
user_438,Finance,2025-01-15,1,2051,1
user_438,Finance,2025-01-18,2,1165,1
user_438,Finance,2025-01-20,2,1136,2
user_438,Finance,2025-01-22,3,1513,3
user_438,Finance,2025-01-23,2,1290,1
user_438,Finance,2025-01-25,5,967,5
user_438,Finance,2025-01-28,1,1757,0
user_438,Finance,2025-01-29,1,1999,0
user_438,Finance,2025-01-30,2,1069,2
user_438,Finance,2025-01-31,2,1654,2
user_438,Finance,2025-02-02,2,1793,1
user_438,Finance,2025-02-03,1,2096,0
user_438,Finance,2025-02-04,4,2212,3
user_438,Finance,2025-02-06,5,1999,5
user_438,Finance,2025-02-07,3,1634,3
user_438,Finance,2025-02-08,3,988,3
user_438,Finance,2025-02-10,4,1909,3
user_438,Finance,2025-02-11,2,1980,1
user_438,Finance,2025-02-15,2,1821,2
user_438,Finance,2025-02-16,3,1116,2
user_438,Finance,2025-02-17,5,1922,3
user_438,Finance,2025-02-19,2,1850,2
user_438,Finance,2025-02-20,3,1645,2
user_438,Finance,2025-02-21,3,1323,2
user_438,Finance,2025-02-22,4,1079,2
user_438,Finance,2025-02-24,2,2113,0
user_438,Finance,2025-02-26,4,2496,2
user_438,Finance,2025-02-27,1,1523,1
user_438,Finance,2025-03-03,3,1384,0
user_438,Finance,2025-03-04,3,1884,2
user_438,Finance,2025-03-05,6,1137,3
user_438,Finance,2025-03-07,4,2441,3
user_438,Finance,2025-03-09,2,854,2
user_438,Finance,2025-03-10,1,1551,0
user_438,Finance,2025-03-11,2,617,2
user_438,Finance,2025-03-12,4,1958,1
user_438,Finance,2025-03-13,3,2494,3
user_438,Finance,2025-03-16,5,1006,4
user_438,Finance,2025-03-17,2,2745,1
user_438,Finance,2025-03-18,6,1352,5
user_438,Finance,2025-03-19,2,2521,1
user_438,Finance,2025-03-21,3,1737,1
user_438,Finance,2025-03-22,5,2162,4
user_438,Finance,2025-03-23,2,1596,1
user_438,Finance,2025-03-24,2,1789,1
user_438,Finance,2025-03-25,2,2259,2
user_438,Finance,2025-03-28,1,1375,1
user_438,Finance,2025-03-31,3,1490,2
user_439,Finance,2025-01-01,4,2272,2
user_439,Finance,2025-01-03,4,1324,3
user_439,Finance,2025-01-05,3,1457,2
user_439,Finance,2025-01-06,1,1808,1
user_439,Finance,2025-01-09,1,882,1
user_439,Finance,2025-01-12,4,1201,1
user_439,Finance,2025-01-14,5,2102,4
user_439,Finance,2025-01-15,1,1013,1
user_439,Finance,2025-01-20,2,1778,1
user_439,Finance,2025-01-21,2,842,1
user_439,Finance,2025-01-22,3,1722,2
user_439,Finance,2025-01-26,3,1262,1
user_439,Finance,2025-01-31,2,1877,1
user_439,Finance,2025-02-02,3,1832,3
user_439,Finance,2025-02-04,6,1046,3
user_439,Finance,2025-02-06,3,1536,1
user_439,Finance,2025-02-07,3,2652,3
